"Subject"	"Script"	"Condition"	"Gender"	"Sex"	"Race"	"Subset"	"mapping"	"laptop"	"Date"	"Time"	"Block"	"Trial"	"TrialType"	"CueType"	"ProbeType"	"BlackPrime"	"BlackTarget"	"GunTarget"	"WhitePrime"	"ToolTarget"	"Probe.ACC"	"Probe.RT"	"feedbackmask"	"Note"	"CueClass"	"ProbeClass"	"Probe"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"41"	"BlackBlack"	"BlackFace1.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	1	461	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"42"	"BlackGun"	"BlackFace4.bmp"	"WEAPON1dk.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	384	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"43"	"WhiteBlack"	"whiteface1.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"NULL"	"whiteface1.bmp"	"NULL"	1	334	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"44"	"BlackGun"	"BlackFace4.bmp"	"WEAPON3dk.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	1	414	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"45"	"WhiteBlack"	"whiteface4.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"NULL"	"whiteface4.bmp"	"NULL"	0	379	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"46"	"WhiteGun"	"whiteface3.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface3.bmp"	"NULL"	1	417	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"47"	"BlackGun"	"BlackFace1.bmp"	"WEAPON2dk.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	1	484	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"48"	"BlackBlack"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	1	406	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"49"	"WhiteBlack"	"whiteface4.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"NULL"	"whiteface4.bmp"	"NULL"	1	422	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"50"	"WhiteGun"	"whiteface2.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface2.bmp"	"NULL"	1	401	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"51"	"BlackBlack"	"BlackFace1.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	1	203	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"52"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	1	353	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"53"	"WhiteGun"	"whiteface1.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface1.bmp"	"NULL"	1	360	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"54"	"BlackBlack"	"BlackFace1.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	1	343	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"55"	"BlackGun"	"BlackFace3.bmp"	"WEAPON1dk.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	369	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"56"	"WhiteBlack"	"whiteface3.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"NULL"	"whiteface3.bmp"	"NULL"	1	422	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"57"	"BlackGun"	"BlackFace3.bmp"	"WEAPON4dk.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	1	396	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"58"	"WhiteBlack"	"whiteface1.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"NULL"	"whiteface1.bmp"	"NULL"	1	387	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"59"	"WhiteGun"	"whiteface2.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface2.bmp"	"NULL"	1	391	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"60"	"BlackBlack"	"BlackFace2.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	1	322	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"62"	"WhiteBlack"	"whiteface4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"NULL"	"whiteface4.bmp"	"NULL"	1	320	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"63"	"BlackGun"	"BlackFace2.bmp"	"WEAPON3dk.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	0	286	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"64"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	1	382	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"65"	"WhiteGun"	"whiteface3.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface3.bmp"	"NULL"	1	406	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"66"	"BlackGun"	"BlackFace2.bmp"	"WEAPON1dk.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	479	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"67"	"WhiteBlack"	"whiteface1.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"NULL"	"whiteface1.bmp"	"NULL"	1	394	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"68"	"WhiteBlack"	"whiteface4.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"NULL"	"whiteface4.bmp"	"NULL"	1	370	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"69"	"WhiteBlack"	"whiteface2.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"NULL"	"whiteface2.bmp"	"NULL"	1	400	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"70"	"BlackBlack"	"BlackFace1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	1	419	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"71"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	1	380	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"72"	"WhiteGun"	"whiteface3.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface3.bmp"	"NULL"	1	436	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"73"	"WhiteGun"	"whiteface1.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface1.bmp"	"NULL"	1	417	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"74"	"WhiteBlack"	"whiteface3.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"NULL"	"whiteface3.bmp"	"NULL"	1	318	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"75"	"BlackGun"	"BlackFace3.bmp"	"WEAPON3dk.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	1	422	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"76"	"WhiteGun"	"whiteface2.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface2.bmp"	"NULL"	0	228	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"77"	"BlackBlack"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	1	464	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"78"	"WhiteGun"	"whiteface4.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface4.bmp"	"NULL"	1	435	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"79"	"WhiteGun"	"whiteface4.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface4.bmp"	"NULL"	1	433	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"80"	"WhiteBlack"	"whiteface3.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"NULL"	"whiteface3.bmp"	"NULL"	1	461	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"81"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	1	465	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"82"	"BlackBlack"	"BlackFace1.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	1	397	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"83"	"WhiteBlack"	"whiteface1.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"NULL"	"whiteface1.bmp"	"NULL"	1	394	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"84"	"BlackGun"	"BlackFace3.bmp"	"WEAPON1dk.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	436	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"85"	"BlackGun"	"BlackFace4.bmp"	"WEAPON2dk.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	1	421	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"86"	"WhiteBlack"	"whiteface2.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"NULL"	"whiteface2.bmp"	"NULL"	1	454	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"87"	"BlackGun"	"BlackFace2.bmp"	"WEAPON3dk.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	1	423	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"88"	"WhiteGun"	"whiteface1.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface1.bmp"	"NULL"	1	378	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"89"	"WhiteGun"	"whiteface4.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface4.bmp"	"NULL"	1	370	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"90"	"BlackGun"	"BlackFace1.bmp"	"WEAPON4dk.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	1	363	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"91"	"BlackGun"	"BlackFace4.bmp"	"WEAPON1dk.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	430	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"92"	"WhiteGun"	"whiteface3.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface3.bmp"	"NULL"	1	508	"slow"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"93"	"WhiteBlack"	"whiteface2.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"NULL"	"whiteface2.bmp"	"NULL"	1	366	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"94"	"WhiteGun"	"whiteface1.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface1.bmp"	"NULL"	1	433	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"95"	"BlackGun"	"BlackFace1.bmp"	"WEAPON2dk.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	1	385	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"96"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	1	316	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"97"	"BlackBlack"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	1	347	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"98"	"BlackBlack"	"BlackFace2.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	1	480	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"99"	"BlackBlack"	"BlackFace3.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	1	266	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"100"	"WhiteGun"	"whiteface3.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface3.bmp"	"NULL"	1	360	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"101"	"WhiteBlack"	"whiteface4.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"NULL"	"whiteface4.bmp"	"NULL"	1	310	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"102"	"BlackGun"	"BlackFace1.bmp"	"WEAPON1dk.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	453	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"103"	"BlackGun"	"BlackFace2.bmp"	"WEAPON3dk.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	0	246	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"104"	"WhiteBlack"	"whiteface2.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"NULL"	"whiteface2.bmp"	"NULL"	1	484	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"105"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	1	409	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"106"	"BlackBlack"	"BlackFace1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	1	430	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"107"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	1	258	"fast"	NA	"Black"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"108"	"WhiteBlack"	"whiteface1.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"NULL"	"whiteface1.bmp"	"NULL"	1	351	"fast"	NA	"white"	"Blac"	"Other"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"109"	"BlackGun"	"BlackFace3.bmp"	"WEAPON1dk.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	412	"fast"	NA	"Black"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"110"	"WhiteGun"	"whiteface3.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface3.bmp"	"NULL"	0	280	"fast"	NA	"white"	"WEAP"	"Gun"
"18"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"12:04:01"	"RunProc"	"111"	"WhiteBlack"	"whiteface4.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"NULL"	"whiteface4.bmp"	"NULL"	1	323	"fast"	NA	"white"	"Blac"	"Other"
